Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
228020,National authorities,36.60,114.48,Asia,China,Hebei Sheng,Handan City,Unknown,,4/30/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
210629,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Unknown,1/19/2016,2/10/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223806,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Unknown,1/30/2017,2/16/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223710,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Unknown,1/29/2017,2/10/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223712,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Unknown,1/28/2017,2/10/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223709,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Unknown,1/26/2017,2/10/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
224352,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,,1/13/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
223609,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Unknown,1/9/2017,2/3/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
222610,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,1/7/2017,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222586,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,12/28/2016,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222575,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,12/28/2016,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222563,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,12/27/2016,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222523,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,12/23/2016,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222521,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,12/23/2016,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222525,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,12/18/2016,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222527,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,12/17/2016,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222522,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,12/15/2016,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222516,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,12/9/2016,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222517,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,12/7/2016,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222510,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,12/7/2016,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222509,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,11/30/2016,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
212550,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Centroid Admin2,3/1/2016,5/17/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,1
210638,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Unknown,1/27/2016,2/5/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
210628,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Unknown,1/25/2016,2/10/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
210625,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Unknown,1/22/2016,2/10/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,1
210622,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Unknown,1/10/2016,2/10/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
209706,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,12/24/2015,1/12/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
209705,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,12/22/2015,1/12/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
209459,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Centroid Locality,12/11/2015,12/11/2015,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,0
208369,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,11/11/2015,11/11/2015,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,0
225386,National authorities,31.64,120.78,Asia,China,Zhejiang Sheng,Hangzhou,Exact,,2/28/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"environmental sample, unspecified env. sample",1,,,,,,,,
220089,OIE,52.45,9.77,Europe,Germany,Niedersachsen,Hannover,Exact,11/26/2016,12/2/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, wild duck",,1,1,0,0,,,,
208385,National authorities,28.91,111.97,Asia,China,Hunan Sheng,Hanshou County,Exact,6/30/2015,11/12/2015,Confirmed,Influenza - Avian,"H5N6 HPAI, H5N2 HPAI, H5N1 HPAI","domestic, duck, domestic, chicken",,3,,,,,,,
210447,National authorities,28.91,111.97,Asia,China,Hunan Sheng,Hanshou County ,Exact,,1/29/2016,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, unspecified bird",,1,,,,,,,
221552,National authorities,30.56,114.26,Asia,China,Hubei Sheng,Hanyang District,Exact,1/1/2017,1/16/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,black swan (cygnus atratus))",314,99,99,215,,,0,,
213969,OIE,2.91,11.18,Africa,Cameroon,Sud,Haoussa Area.,Unknown,5/23/2016,7/4/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",20,7,7,13,0,,,,
223573,National authorities,-5.37,105.28,Asia,Indonesia,Lampung,Harapan Jaya,Exact,1/19/2017,1/19/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,8,,,,,,
216673,National authorities,-0.12,100.62,Asia,Indonesia,Sumatera Barat,Harau,Exact,5/27/2016,5/27/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,200,200,,,,,,
227255,OIE,56.59,8.17,Europe,Denmark,Ringkoebing,Harboare,Unknown,3/3/2017,5/2/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, buzzard",,1,1,0,0,,,,
224546,OIE,44.03,28.66,Europe,Romania,Constanta,Harbour Zone Constanta,Exact,2/20/2017,3/3/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,1,1,,,,0,,
223491,OIE,36.11,59.11,Asia,Iran  (Islamic Republic Of),Khorasan,Harimabad,Exact,1/20/2017,2/13/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, partridge",1920,,,1920,0,,,,
222050,OIE,61.32,22.13,Europe,Finland,Western Finland,Harjavalta,Unknown,12/23/2016,1/9/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,0,0,,,,
219304,OIE,54.91,9.90,Europe,Denmark,Soenderjylland,Haruphav,Exact,11/11/2016,11/17/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,great black-backed gull (larus marinus))",,2,2,0,0,,0,,
223568,National authorities,-2.26,115.33,Asia,Indonesia,Kalimantan Selatan,Harus,Exact,1/11/2017,1/11/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,1000,,,,,,
221566,OIE,51.86,10.68,Europe,Germany,Sachsen-Anhalt,Harz,Exact,12/14/2016,12/21/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, swan",,1,1,0,0,,,,
211134,National authorities,27.66,30.79,Africa,Egypt,Menia,Hasaibia,Centroid Admin2,2/26/2016,2/28/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, turkey",,4,,4,,,,,
208830,National authorities,27.66,30.79,Africa,Egypt,Menia,Hasibia,Centroid Admin2,10/31/2015,11/2/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,4,,4,,,,,
221167,EC,41.78,25.91,Europe,Bulgaria,Haskovo,Haskovo,Centroid Admin1,1/3/2017,1/4/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",,62000,,62000,,,,,
221413,OIE,22.56,72.39,Asia,India,Gujarat,"Hathijan, Asha Foundation",Exact,12/31/2016,1/8/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",191,25,25,,,,0,,
222066,OIE,53.04,8.35,Europe,Germany,Niedersachsen,Hatten,Unknown,1/2/2017,1/9/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",3220,908,12,3208,0,,,,
225054,OIE,43.73,-0.70,Europe,France,Aquitaine,Hauriet,Exact,2/21/2017,3/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
209326,OIE,43.73,-0.70,Europe,France,Aquitaine,Hauriet,Exact,12/11/2015,12/22/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",890,0,0,890,0,,,,
209404,OIE,43.73,-0.70,Europe,France,Aquitaine,Hauriet,Exact,12/10/2015,12/24/2015,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",100,0,0,100,0,,,,
224125,OIE,43.83,-0.55,Europe,France,Aquitaine,Haut Mauco,Unknown,2/11/2017,2/17/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",940,0,0,0,0,,,,
218114,National authorities,28.55,77.19,Asia,India,Delhi,Hauz Haas Deer Park,Unknown,,10/23/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"captive, unspecified bird",,,30,,,,0,,
223953,OIE,52.57,12.33,Europe,Germany,Brandenburg,Havelland,Unknown,2/14/2017,2/20/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,accipitridae (accipitridae), wild, wild duck)",,1,1,0,0,,0,,
224414,OIE,49.62,15.56,Europe,Czech Republic,Vychodocesky,Havlackuv Brod,Exact,2/24/2017,2/27/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, mallard",,1,1,0,0,,,,
224340,OIE,49.62,15.56,Europe,Czech Republic,Vychodocesky,Havlackuv Brod,Exact,2/24/2017,2/27/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, mallard",,1,1,,,,0,,
222993,OIE,31.77,34.72,Asia,Israel,Southern District,Hazor-Ashdod,Exact,12/6/2016,12/25/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",1500,,500,1000,0,,,,
225442,OIE,46.44,15.79,Europe,Slovenia,Podravska,He Zlatolicje,Exact,2/17/2017,3/22/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,2,2,0,0,,,,
208251,National authorities,29.65,91.14,Asia,China,Xizang Zizhiqu,Hebalin Market,Exact,12/31/2014,11/2/2015,Confirmed,Influenza - Avian,"H5N2 HPAI, H5N1 HPAI","domestic, duck, domestic, chicken",,3,,,,,,,
225877,National authorities,39.34,115.64,Asia,China,Hebei Sheng,Hebei,Centroid Admin1,,2/28/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
225876,National authorities,39.34,115.64,Asia,China,Hebei Sheng,Hebei,Centroid Admin1,,2/28/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
215576,National authorities,39.34,115.64,Asia,China,Hebei Sheng,Hebei Sheng,Centroid Admin1,7/29/2016,8/12/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Female,68,1,
215575,National authorities,39.34,115.64,Asia,China,Hebei Sheng,Hebei Sheng,Centroid Admin1,7/26/2016,8/12/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Female,13,1,
223256,National authorities,39.34,115.64,Asia,China,Hebei Sheng,Hebei Sheng,Centroid Admin2,7/15/2016,10/31/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, goose",,3,,,,,,,
225261,National authorities,24.69,108.09,Asia,China,Guangxi Zhuangzu Zizhiqu,Hechi,Unknown,3/12/2017,3/17/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Female,69,1,
225260,National authorities,24.69,108.09,Asia,China,Guangxi Zhuangzu Zizhiqu,Hechi,Unknown,3/7/2017,3/17/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
225259,National authorities,24.69,108.09,Asia,China,Guangxi Zhuangzu Zizhiqu,Hechi,Unknown,3/3/2017,3/17/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
228027,National authorities,24.59,106.98,Asia,China,Guangxi Zhuangzu Zizhiqu,Hechi City,Unknown,,4/30/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
225257,National authorities,24.59,106.98,Asia,China,Guangxi Zhuangzu Zizhiqu,Hechi City,Unknown,3/4/2017,3/15/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
225256,National authorities,24.59,106.98,Asia,China,Guangxi Zhuangzu Zizhiqu,Hechi City,Unknown,3/2/2017,3/15/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
208290,National authorities,29.98,106.26,Asia,China,Chongqing Shi,Hechuan Nanjin Street Vegetable Market,Exact,9/30/2014,11/9/2015,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",,1,,,,,,,
228415,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Centroid Admin2,5/29/2017,6/13/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,40,1,
227627,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Unknown,4/20/2017,5/5/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
224389,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Unknown,2/17/2017,2/24/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,58,1,
224383,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Unknown,2/14/2017,2/24/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,0,1,1
224379,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Unknown,2/3/2017,2/24/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,39,1,
222630,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Exact,1/11/2017,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222623,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Exact,1/10/2017,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222645,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Unknown,,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222644,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Unknown,,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222628,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Exact,1/9/2017,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222593,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Exact,1/4/2017,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222627,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Exact,1/3/2017,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222584,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Exact,1/1/2017,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,1
222569,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Exact,12/22/2016,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222451,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Exact,12/21/2016,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,1
222609,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Exact,12/20/2016,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,1
222450,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Exact,12/18/2016,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,1
223605,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Unknown,12/15/2016,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
222579,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Exact,12/13/2016,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
220872,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Centroid Admin2,12/13/2016,12/21/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,0,1,
220871,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Centroid Admin2,12/13/2016,12/21/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,0,1,
220870,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Centroid Admin2,12/12/2016,12/21/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,0,1,1
223606,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Unknown,11/29/2016,1/9/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
224353,National authorities,32.09,117.45,Asia,China,Anhui Sheng,Hefei,Exact,,1/13/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
218769,OIE,32.51,35.42,Asia,Israel,Northern,Hefzi-Ba ,Unknown,11/9/2016,11/13/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",34500,1800,1500,,,,0,,
211610,National authorities,25.85,32.79,Africa,Egypt,Qena,Hegazit Bahri,Centroid Admin2,3/23/2016,3/24/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,10000,,10000,,,,,
224072,OIE,53.13,12.34,Europe,Germany,Brandenburg,Heiligengrabe,Exact,2/9/2017,2/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",4300,33,5,0,0,,,,
211133,National authorities,29.87,31.33,Africa,Egypt,Cairo,Helwan,Centroid Admin2,2/25/2016,2/27/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,35,,35,,,,,
223494,OIE,32.67,51.26,Asia,Iran  (Islamic Republic Of),Esfahan,Hemmatabad,Exact,1/23/2017,2/13/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",1004,,0,1004,0,,,,
221433,National authorities,33.90,113.08,Asia,China,Henan Sheng,Henan Sheng,Centroid Admin1,2/1/2016,9/6/2016,Confirmed,Influenza - Avian,H9N2 LPAI,,,,,,,Female,5,1,
222541,National authorities,26.96,112.60,Asia,China,Hunan Sheng,Hengyang,Exact,1/10/2017,1/17/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222643,National authorities,26.90,112.57,Asia,China,Hunan Sheng,Hengyang City ,Unknown,1/18/2017,1/26/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
208284,National authorities,22.28,113.50,Asia,China,Guangdong Sheng,Heping Market,Exact,9/30/2014,11/9/2015,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",,1,,,,,,,
208283,National authorities,22.28,113.50,Asia,China,Guangdong Sheng,Heping Market,Exact,9/30/2014,11/9/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, goose",,1,,,,,,,
212025,National authorities,28.95,30.96,Africa,Egypt,Beni Suef,Herbashant,Centroid Admin2,5/5/2016,5/6/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,30,,30,,,,,
223391,OIE,52.23,8.52,Europe,Germany,Nordrhein-Westfalen,Herford,Exact,2/1/2017,2/3/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, wild duck",,1,1,0,0,,,,
225063,OIE,43.81,-1.14,Europe,France,Aquitaine,Herm,Exact,3/1/2017,3/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
224212,OIE,43.81,-1.14,Europe,France,Aquitaine,Herm,Exact,2/15/2017,2/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
222073,OIE,51.01,9.92,Europe,Germany,Hessen,Hersfeld-Rotenburg,Unknown,1/6/2017,1/9/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",,2,2,0,0,,,,
228744,OIE,50.62,3.28,Europe,Belgium,Region Wallonne,Hertain,Exact,6/22/2017,6/27/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",66,38,38,28,0,,,,
218914,National authorities,53.79,10.77,Europe,Germany,Schleswig-Holstein,Herzogtum-Lauenburg,Unknown,11/13/2016,11/17/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, gull, wild, wild duck",,5,5,,,,0,,
208848,National authorities,25.94,119.56,Asia,China,Fujian Sheng,Heshang Zhen,Exact,12/31/2014,11/2/2015,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
223186,OIE,54.83,12.16,Europe,Denmark,Storstroem,Hesnas,Exact,12/26/2016,2/3/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,0,1,0,,,,
206614,OIE,-34.00,20.80,Africa,South Africa,Western Cape,Hessequa,Unknown,6/16/2015,8/12/2015,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, ostrich",330,153,0,0,0,,,,
206613,OIE,-34.00,20.80,Africa,South Africa,Western Cape,Hessequa,Unknown,6/16/2015,8/12/2015,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, ostrich",400,242,0,0,0,,,,
222447,National authorities,27.92,113.21,Asia,China,Hunan Sheng,Hetanghawthorn,Exact,,1/7/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
216731,National authorities,-6.78,108.19,Asia,Indonesia,Jawa Barat,Heuleut,Exact,1/26/2016,1/26/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,46,,,,,,
223835,National authorities,23.75,114.70,Asia,China,Guangdong Sheng,Heyuan,Unknown,1/29/2017,2/16/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
228696,National authorities,24.41,111.54,Asia,China,Guangxi Zhuangzu Zizhiqu,Hezhou,Exact,,6/19/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken, environmental sample, unspecified bird",,,2,,,,,,
228695,National authorities,24.41,111.54,Asia,China,Guangxi Zhuangzu Zizhiqu,Hezhou,Exact,,6/19/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"environmental sample, unspecified bird",,,1,,,,,,
228694,National authorities,24.41,111.54,Asia,China,Guangxi Zhuangzu Zizhiqu,Hezhou,Exact,,6/19/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken, environmental sample, unspecified bird, domestic, duck",,,3,,,,,,
225900,National authorities,24.41,111.54,Asia,China,Guangxi Zhuangzu Zizhiqu,Hezhou,Unknown,3/21/2017,3/31/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,68,1,
220922,OIE,53.35,5.97,Europe,Netherlands,Friesland,Hiaure,Exact,12/17/2016,12/19/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",28491,10,10,28481,0,,,,
213165,OIE,53.35,5.97,Europe,Netherlands,Friesland,Hiaure,Exact,6/8/2016,6/10/2016,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, unspecified bird",44630,0,0,44630,0,,,,
207941,National authorities,20.43,106.07,Asia,Viet Nam,Nam Dinh,Hien Khanh,Exact,10/10/2015,10/21/2015,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, unspecified bird",1130,1100,200,930,0,,,,
222059,OIE,52.15,9.95,Europe,Germany,Niedersachsen,Hildesheim,Unknown,12/23/2016,1/9/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, wild duck",,1,1,0,0,,,,
225166,OIE,55.58,13.04,Europe,Sweden,Skaane Laen,Hindby,Exact,2/17/2017,3/13/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, buzzard",,1,0,1,0,,,,
227881,National authorities,46.08,122.07,Asia,China,Nei Mongol Zizhiqu,Hinggan League,Unknown,,5/15/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"environmental sample, unspecified env. sample, domestic, unspecified bird",,2,,,,,,,
223522,OIE,43.70,-0.93,Europe,France,Aquitaine,Hinx,Exact,2/3/2017,2/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",8000,2130,,,,,,,
223518,OIE,43.70,-0.93,Europe,France,Aquitaine,Hinx,Exact,2/2/2017,2/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",,,,,,,,,
210643,OIE,43.70,-0.93,Europe,France,Aquitaine,Hinx,Exact,1/28/2016,2/15/2016,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2200,0,0,0,0,,,,
226416,OIE,40.93,140.96,Asia,Japan,Aomori,Hirauchi-Cho,Exact,12/12/2016,4/18/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, whooper swan",,1,1,0,0,,,,
226415,OIE,40.60,140.46,Asia,Japan,Aomori,Hirosaki-Shi,Exact,12/12/2016,4/18/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, unspecified bird",,1,1,0,0,,,,
226471,OIE,36.40,140.53,Asia,Japan,Ibaraki,Hitachinaka-Shi,Exact,12/24/2016,4/18/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,black headed gull (chroicocephalus ridibundus))",,1,1,0,0,,,,
